antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'vertigo', 'dizziness'})","frozenset({'back_pain', 'neck_pain'})",0.9,0.85,0.75,0.8333333333333333,0.9803921568627451,1.0,-0.015000000000000013,0.8999999999999997,-0.16666666666666685,0.75,-0.11111111111111144,0.8578431372549019
"frozenset({'vertigo', 'neck_pain'})","frozenset({'dizziness', 'back_pain'})",0.9,0.85,0.75,0.8333333333333333,0.9803921568627451,1.0,-0.015000000000000013,0.8999999999999997,-0.16666666666666685,0.75,-0.11111111111111144,0.8578431372549019
"frozenset({'dizziness', 'neck_pain'})","frozenset({'vertigo', 'back_pain'})",0.9,0.85,0.75,0.8333333333333333,0.9803921568627451,1.0,-0.015000000000000013,0.8999999999999997,-0.16666666666666685,0.75,-0.11111111111111144,0.8578431372549019
frozenset({'back_pain'}),"frozenset({'vertigo', 'dizziness', 'neck_pain'})",0.9,0.85,0.75,0.8333333333333333,0.9803921568627451,1.0,-0.015000000000000013,0.8999999999999997,-0.16666666666666685,0.75,-0.11111111111111144,0.8578431372549019
"frozenset({'vertigo', 'dizziness'})","frozenset({'muscle_weakness', 'neck_pain'})",0.9,0.85,0.75,0.8333333333333333,0.9803921568627451,1.0,-0.015000000000000013,0.8999999999999997,-0.16666666666666685,0.75,-0.11111111111111144,0.8578431372549019
"frozenset({'vertigo', 'neck_pain'})","frozenset({'dizziness', 'muscle_weakness'})",0.9,0.85,0.75,0.8333333333333333,0.9803921568627451,1.0,-0.015000000000000013,0.8999999999999997,-0.16666666666666685,0.75,-0.11111111111111144,0.8578431372549019
"frozenset({'dizziness', 'neck_pain'})","frozenset({'vertigo', 'muscle_weakness'})",0.9,0.85,0.75,0.8333333333333333,0.9803921568627451,1.0,-0.015000000000000013,0.8999999999999997,-0.16666666666666685,0.75,-0.11111111111111144,0.8578431372549019
frozenset({'muscle_weakness'}),"frozenset({'vertigo', 'dizziness', 'neck_pain'})",0.9,0.85,0.75,0.8333333333333333,0.9803921568627451,1.0,-0.015000000000000013,0.8999999999999997,-0.16666666666666685,0.75,-0.11111111111111144,0.8578431372549019
"frozenset({'muscle_weakness', 'vertigo', 'dizziness', 'back_pain'})",frozenset({'neck_pain'}),0.7,0.95,0.65,0.9285714285714287,0.9774436090225566,1.0,-0.014999999999999902,0.7000000000000021,-0.07142857142857098,0.6500000000000001,-0.42857142857142444,0.8063909774436091
"frozenset({'muscle_weakness', 'vertigo', 'back_pain', 'neck_pain'})",frozenset({'dizziness'}),0.7,0.95,0.65,0.9285714285714287,0.9774436090225566,1.0,-0.014999999999999902,0.7000000000000021,-0.07142857142857098,0.6500000000000001,-0.42857142857142444,0.8063909774436091
"frozenset({'muscle_weakness', 'dizziness', 'back_pain', 'neck_pain'})",frozenset({'vertigo'}),0.7,0.95,0.65,0.9285714285714287,0.9774436090225566,1.0,-0.014999999999999902,0.7000000000000021,-0.07142857142857098,0.6500000000000001,-0.42857142857142444,0.8063909774436091
frozenset({'vertigo'}),"frozenset({'muscle_weakness', 'dizziness', 'back_pain', 'neck_pain'})",0.95,0.7,0.65,0.6842105263157895,0.9774436090225564,1.0,-0.014999999999999902,0.9500000000000002,-0.31578947368420895,0.6500000000000001,-0.05263157894736821,0.8063909774436091
frozenset({'dizziness'}),"frozenset({'muscle_weakness', 'vertigo', 'back_pain', 'neck_pain'})",0.95,0.7,0.65,0.6842105263157895,0.9774436090225564,1.0,-0.014999999999999902,0.9500000000000002,-0.31578947368420895,0.6500000000000001,-0.05263157894736821,0.8063909774436091
frozenset({'neck_pain'}),"frozenset({'muscle_weakness', 'vertigo', 'dizziness', 'back_pain'})",0.95,0.7,0.65,0.6842105263157895,0.9774436090225564,1.0,-0.014999999999999902,0.9500000000000002,-0.31578947368420895,0.6500000000000001,-0.05263157894736821,0.8063909774436091
"frozenset({'dizziness', 'back_pain', 'neck_pain'})",frozenset({'muscle_weakness'}),0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'dizziness', 'muscle_weakness', 'neck_pain'})",frozenset({'back_pain'}),0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'muscle_weakness', 'back_pain'})","frozenset({'dizziness', 'neck_pain'})",0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'vertigo', 'dizziness', 'back_pain'})",frozenset({'muscle_weakness'}),0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'vertigo', 'dizziness', 'muscle_weakness'})",frozenset({'back_pain'}),0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'muscle_weakness', 'back_pain'})","frozenset({'vertigo', 'dizziness'})",0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'vertigo', 'back_pain', 'neck_pain'})",frozenset({'muscle_weakness'}),0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'vertigo', 'muscle_weakness', 'neck_pain'})",frozenset({'back_pain'}),0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'muscle_weakness', 'back_pain'})","frozenset({'vertigo', 'neck_pain'})",0.8,0.9,0.7,0.8749999999999999,0.9722222222222221,1.0,-0.02000000000000013,0.7999999999999992,-0.12500000000000075,0.6999999999999998,-0.2500000000000014,0.8263888888888888
"frozenset({'dizziness', 'neck_pain'})","frozenset({'muscle_weakness', 'back_pain'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
frozenset({'back_pain'}),"frozenset({'dizziness', 'muscle_weakness', 'neck_pain'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
frozenset({'muscle_weakness'}),"frozenset({'dizziness', 'back_pain', 'neck_pain'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
"frozenset({'vertigo', 'dizziness'})","frozenset({'muscle_weakness', 'back_pain'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
frozenset({'back_pain'}),"frozenset({'vertigo', 'dizziness', 'muscle_weakness'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
frozenset({'muscle_weakness'}),"frozenset({'vertigo', 'dizziness', 'back_pain'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
"frozenset({'vertigo', 'neck_pain'})","frozenset({'muscle_weakness', 'back_pain'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
frozenset({'back_pain'}),"frozenset({'vertigo', 'muscle_weakness', 'neck_pain'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
frozenset({'muscle_weakness'}),"frozenset({'vertigo', 'back_pain', 'neck_pain'})",0.9,0.8,0.7,0.7777777777777777,0.9722222222222221,1.0,-0.02000000000000013,0.8999999999999994,-0.22222222222222346,0.6999999999999998,-0.11111111111111185,0.8263888888888888
"frozenset({'dizziness', 'back_pain'})","frozenset({'muscle_weakness', 'neck_pain'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'back_pain', 'neck_pain'})","frozenset({'dizziness', 'muscle_weakness'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'dizziness', 'muscle_weakness'})","frozenset({'back_pain', 'neck_pain'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'muscle_weakness', 'neck_pain'})","frozenset({'dizziness', 'back_pain'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'vertigo', 'back_pain'})","frozenset({'dizziness', 'muscle_weakness'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'dizziness', 'back_pain'})","frozenset({'vertigo', 'muscle_weakness'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'vertigo', 'muscle_weakness'})","frozenset({'dizziness', 'back_pain'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'dizziness', 'muscle_weakness'})","frozenset({'vertigo', 'back_pain'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'vertigo', 'back_pain'})","frozenset({'muscle_weakness', 'neck_pain'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'back_pain', 'neck_pain'})","frozenset({'vertigo', 'muscle_weakness'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'vertigo', 'muscle_weakness'})","frozenset({'back_pain', 'neck_pain'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'muscle_weakness', 'neck_pain'})","frozenset({'vertigo', 'back_pain'})",0.85,0.85,0.7,0.8235294117647058,0.9688581314878892,1.0,-0.022499999999999964,0.85,-0.17647058823529382,0.7,-0.1764705882352942,0.8235294117647058
"frozenset({'vertigo', 'dizziness', 'back_pain', 'neck_pain'})",frozenset({'muscle_weakness'}),0.75,0.9,0.65,0.8666666666666667,0.962962962962963,1.0,-0.025000000000000022,0.75,-0.13333333333333344,0.6500000000000001,-0.3333333333333333,0.7944444444444445
"frozenset({'muscle_weakness', 'vertigo', 'dizziness', 'neck_pain'})",frozenset({'back_pain'}),0.75,0.9,0.65,0.8666666666666667,0.962962962962963,1.0,-0.025000000000000022,0.75,-0.13333333333333344,0.6500000000000001,-0.3333333333333333,0.7944444444444445
"frozenset({'muscle_weakness', 'vertigo', 'back_pain'})","frozenset({'dizziness', 'neck_pain'})",0.75,0.9,0.65,0.8666666666666667,0.962962962962963,1.0,-0.025000000000000022,0.75,-0.13333333333333344,0.6500000000000001,-0.3333333333333333,0.7944444444444445
"frozenset({'muscle_weakness', 'dizziness', 'back_pain'})","frozenset({'vertigo', 'neck_pain'})",0.75,0.9,0.65,0.8666666666666667,0.962962962962963,1.0,-0.025000000000000022,0.75,-0.13333333333333344,0.6500000000000001,-0.3333333333333333,0.7944444444444445
"frozenset({'muscle_weakness', 'back_pain', 'neck_pain'})","frozenset({'vertigo', 'dizziness'})",0.75,0.9,0.65,0.8666666666666667,0.962962962962963,1.0,-0.025000000000000022,0.75,-0.13333333333333344,0.6500000000000001,-0.3333333333333333,0.7944444444444445
"frozenset({'vertigo', 'dizziness'})","frozenset({'muscle_weakness', 'back_pain', 'neck_pain'})",0.9,0.75,0.65,0.7222222222222222,0.9629629629629629,1.0,-0.025000000000000022,0.8999999999999999,-0.27777777777777807,0.6500000000000001,-0.11111111111111116,0.7944444444444445
"frozenset({'vertigo', 'neck_pain'})","frozenset({'muscle_weakness', 'dizziness', 'back_pain'})",0.9,0.75,0.65,0.7222222222222222,0.9629629629629629,1.0,-0.025000000000000022,0.8999999999999999,-0.27777777777777807,0.6500000000000001,-0.11111111111111116,0.7944444444444445
"frozenset({'dizziness', 'neck_pain'})","frozenset({'muscle_weakness', 'vertigo', 'back_pain'})",0.9,0.75,0.65,0.7222222222222222,0.9629629629629629,1.0,-0.025000000000000022,0.8999999999999999,-0.27777777777777807,0.6500000000000001,-0.11111111111111116,0.7944444444444445
frozenset({'back_pain'}),"frozenset({'muscle_weakness', 'vertigo', 'dizziness', 'neck_pain'})",0.9,0.75,0.65,0.7222222222222222,0.9629629629629629,1.0,-0.025000000000000022,0.8999999999999999,-0.27777777777777807,0.6500000000000001,-0.11111111111111116,0.7944444444444445
frozenset({'muscle_weakness'}),"frozenset({'vertigo', 'dizziness', 'back_pain', 'neck_pain'})",0.9,0.75,0.65,0.7222222222222222,0.9629629629629629,1.0,-0.025000000000000022,0.8999999999999999,-0.27777777777777807,0.6500000000000001,-0.11111111111111116,0.7944444444444445
"frozenset({'vertigo', 'dizziness', 'back_pain'})","frozenset({'muscle_weakness', 'neck_pain'})",0.8,0.85,0.65,0.8125,0.9558823529411765,1.0,-0.030000000000000027,0.8000000000000002,-0.1875000000000002,0.6500000000000001,-0.2499999999999998,0.7886029411764706
"frozenset({'vertigo', 'dizziness', 'muscle_weakness'})","frozenset({'back_pain', 'neck_pain'})",0.8,0.85,0.65,0.8125,0.9558823529411765,1.0,-0.030000000000000027,0.8000000000000002,-0.1875000000000002,0.6500000000000001,-0.2499999999999998,0.7886029411764706
"frozenset({'vertigo', 'back_pain', 'neck_pain'})","frozenset({'dizziness', 'muscle_weakness'})",0.8,0.85,0.65,0.8125,0.9558823529411765,1.0,-0.030000000000000027,0.8000000000000002,-0.1875000000000002,0.6500000000000001,-0.2499999999999998,0.7886029411764706
"frozenset({'muscle_weakness', 'vertigo', 'neck_pain'})","frozenset({'dizziness', 'back_pain'})",0.8,0.85,0.65,0.8125,0.9558823529411765,1.0,-0.030000000000000027,0.8000000000000002,-0.1875000000000002,0.6500000000000001,-0.2499999999999998,0.7886029411764706
"frozenset({'dizziness', 'back_pain', 'neck_pain'})","frozenset({'vertigo', 'muscle_weakness'})",0.8,0.85,0.65,0.8125,0.9558823529411765,1.0,-0.030000000000000027,0.8000000000000002,-0.1875000000000002,0.6500000000000001,-0.2499999999999998,0.7886029411764706
"frozenset({'muscle_weakness', 'dizziness', 'neck_pain'})","frozenset({'vertigo', 'back_pain'})",0.8,0.85,0.65,0.8125,0.9558823529411765,1.0,-0.030000000000000027,0.8000000000000002,-0.1875000000000002,0.6500000000000001,-0.2499999999999998,0.7886029411764706
"frozenset({'muscle_weakness', 'back_pain'})","frozenset({'vertigo', 'dizziness', 'neck_pain'})",0.8,0.85,0.65,0.8125,0.9558823529411765,1.0,-0.030000000000000027,0.8000000000000002,-0.1875000000000002,0.6500000000000001,-0.2499999999999998,0.7886029411764706
"frozenset({'vertigo', 'dizziness', 'neck_pain'})","frozenset({'muscle_weakness', 'back_pain'})",0.85,0.8,0.65,0.7647058823529412,0.9558823529411765,1.0,-0.030000000000000027,0.85,-0.23529411764705901,0.6500000000000001,-0.17647058823529407,0.7886029411764706
"frozenset({'vertigo', 'back_pain'})","frozenset({'muscle_weakness', 'dizziness', 'neck_pain'})",0.85,0.8,0.65,0.7647058823529412,0.9558823529411765,1.0,-0.030000000000000027,0.85,-0.23529411764705901,0.6500000000000001,-0.17647058823529407,0.7886029411764706
"frozenset({'vertigo', 'muscle_weakness'})","frozenset({'dizziness', 'back_pain', 'neck_pain'})",0.85,0.8,0.65,0.7647058823529412,0.9558823529411765,1.0,-0.030000000000000027,0.85,-0.23529411764705901,0.6500000000000001,-0.17647058823529407,0.7886029411764706
"frozenset({'dizziness', 'back_pain'})","frozenset({'muscle_weakness', 'vertigo', 'neck_pain'})",0.85,0.8,0.65,0.7647058823529412,0.9558823529411765,1.0,-0.030000000000000027,0.85,-0.23529411764705901,0.6500000000000001,-0.17647058823529407,0.7886029411764706
"frozenset({'dizziness', 'muscle_weakness'})","frozenset({'vertigo', 'back_pain', 'neck_pain'})",0.85,0.8,0.65,0.7647058823529412,0.9558823529411765,1.0,-0.030000000000000027,0.85,-0.23529411764705901,0.6500000000000001,-0.17647058823529407,0.7886029411764706
"frozenset({'back_pain', 'neck_pain'})","frozenset({'vertigo', 'dizziness', 'muscle_weakness'})",0.85,0.8,0.65,0.7647058823529412,0.9558823529411765,1.0,-0.030000000000000027,0.85,-0.23529411764705901,0.6500000000000001,-0.17647058823529407,0.7886029411764706
"frozenset({'muscle_weakness', 'neck_pain'})","frozenset({'vertigo', 'dizziness', 'back_pain'})",0.85,0.8,0.65,0.7647058823529412,0.9558823529411765,1.0,-0.030000000000000027,0.85,-0.23529411764705901,0.6500000000000001,-0.17647058823529407,0.7886029411764706
