antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'cold_extremities', 'mood_swings', 'depression'})","frozenset({'nail_abnormalities', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'irritability'})","frozenset({'nail_abnormalities', 'depression'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings'})","frozenset({'nail_abnormalities', 'depression', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'nail_abnormalities', 'depression'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'nail_abnormalities', 'irritability'})",frozenset({'depression'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'depression', 'irritability'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'nail_abnormalities'})","frozenset({'depression', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'depression'})","frozenset({'nail_abnormalities', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'irritability'})","frozenset({'nail_abnormalities', 'depression'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain'})","frozenset({'nail_abnormalities', 'depression', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'fatigue', 'dizziness', 'cold_extremities'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities', 'enlarged_thyroid'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities'})","frozenset({'fatigue', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'enlarged_thyroid'})","frozenset({'fatigue', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'fatigue', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities', 'enlarged_thyroid'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'irritability', 'dizziness', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities', 'irritability'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'enlarged_thyroid'})","frozenset({'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities'})","frozenset({'irritability', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'irritability'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'irritability', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'nail_abnormalities', 'dizziness', 'cold_extremities'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities', 'enlarged_thyroid'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities'})","frozenset({'nail_abnormalities', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'enlarged_thyroid'})","frozenset({'nail_abnormalities', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'nail_abnormalities', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'fatigue', 'dizziness', 'cold_extremities'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness', 'irritability'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities', 'irritability'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness'})","frozenset({'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities'})","frozenset({'fatigue', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'irritability'})","frozenset({'fatigue', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'fatigue', 'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'nail_abnormalities', 'dizziness'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'nail_abnormalities', 'dizziness', 'cold_extremities'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'fatigue', 'dizziness', 'cold_extremities'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness'})","frozenset({'fatigue', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness'})","frozenset({'nail_abnormalities', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities'})","frozenset({'fatigue', 'nail_abnormalities'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'fatigue', 'nail_abnormalities', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'nail_abnormalities', 'dizziness', 'cold_extremities'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness', 'irritability'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities', 'irritability'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness'})","frozenset({'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'edema', 'dizziness', 'cold_extremities'})","frozenset({'nail_abnormalities', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'irritability'})","frozenset({'nail_abnormalities', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'nail_abnormalities', 'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness', 'enlarged_thyroid'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'irritability', 'dizziness', 'enlarged_thyroid'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness', 'irritability'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'enlarged_thyroid'})","frozenset({'fatigue', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness'})","frozenset({'irritability', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'irritability'})","frozenset({'fatigue', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'fatigue', 'irritability', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'nail_abnormalities', 'dizziness'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness', 'enlarged_thyroid'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness', 'enlarged_thyroid'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness'})","frozenset({'fatigue', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness'})","frozenset({'nail_abnormalities', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'enlarged_thyroid'})","frozenset({'fatigue', 'nail_abnormalities'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'fatigue', 'nail_abnormalities', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness', 'enlarged_thyroid'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'irritability', 'dizziness', 'enlarged_thyroid'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness', 'irritability'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'enlarged_thyroid'})","frozenset({'nail_abnormalities', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness'})","frozenset({'irritability', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'irritability'})","frozenset({'nail_abnormalities', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'nail_abnormalities', 'irritability', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'nail_abnormalities', 'dizziness'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness', 'irritability'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness', 'irritability'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'dizziness'})","frozenset({'fatigue', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'dizziness'})","frozenset({'nail_abnormalities', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness', 'irritability'})","frozenset({'fatigue', 'nail_abnormalities'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'dizziness'})","frozenset({'fatigue', 'nail_abnormalities', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'mood_swings', 'edema'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'mood_swings', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema', 'enlarged_thyroid'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'mood_swings'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema'})","frozenset({'fatigue', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'enlarged_thyroid'})","frozenset({'fatigue', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings'})","frozenset({'fatigue', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'weight_gain', 'edema'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'weight_gain', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'edema', 'enlarged_thyroid'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'weight_gain'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'edema'})","frozenset({'fatigue', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'enlarged_thyroid'})","frozenset({'fatigue', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain'})","frozenset({'fatigue', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema', 'enlarged_thyroid'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'irritability', 'mood_swings', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema', 'irritability'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'enlarged_thyroid'})","frozenset({'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema'})","frozenset({'irritability', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'irritability'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings'})","frozenset({'irritability', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'edema', 'enlarged_thyroid'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'irritability', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'edema', 'irritability'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'enlarged_thyroid'})","frozenset({'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'edema'})","frozenset({'irritability', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'irritability'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain'})","frozenset({'irritability', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'mood_swings', 'edema'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'mood_swings', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema', 'enlarged_thyroid'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'nail_abnormalities', 'mood_swings'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema'})","frozenset({'nail_abnormalities', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'enlarged_thyroid'})","frozenset({'nail_abnormalities', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings'})","frozenset({'nail_abnormalities', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'nail_abnormalities', 'edema'})",frozenset({'enlarged_thyroid'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'nail_abnormalities', 'enlarged_thyroid'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'edema', 'enlarged_thyroid'})",frozenset({'nail_abnormalities'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'nail_abnormalities'})","frozenset({'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'edema'})","frozenset({'nail_abnormalities', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'enlarged_thyroid'})","frozenset({'nail_abnormalities', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain'})","frozenset({'nail_abnormalities', 'edema', 'enlarged_thyroid'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'mood_swings', 'edema'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'mood_swings', 'irritability'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema', 'irritability'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'mood_swings'})","frozenset({'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'edema'})","frozenset({'fatigue', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings', 'irritability'})","frozenset({'fatigue', 'edema'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'mood_swings'})","frozenset({'fatigue', 'edema', 'irritability'})",0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'weight_gain', 'edema'})",frozenset({'irritability'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'fatigue', 'weight_gain', 'irritability'})",frozenset({'edema'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
"frozenset({'cold_extremities', 'weight_gain', 'edema', 'irritability'})",frozenset({'fatigue'}),0.9,1.0,0.9,1.0,1.0,1.0,0.0,inf,0.0,0.9000000000000001,0.0,0.95
