antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'jaundice'}),"frozenset({'loss_of_appetite', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'loss_of_appetite', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})",frozenset({'loss_of_appetite'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'loss_of_appetite', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})",frozenset({'loss_of_appetite'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'loss_of_appetite', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice', 'receiving_blood_transfusion'})",frozenset({'abdominal_pain'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'jaundice', 'receiving_blood_transfusion'})","frozenset({'fatigue', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'jaundice', 'abdominal_pain', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'fatigue', 'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'fatigue', 'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice', 'fatigue'})",frozenset({'abdominal_pain'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'fatigue', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'fatigue', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_unsterile_injections', 'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue'})",frozenset({'abdominal_pain'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'fatigue', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'receiving_unsterile_injections', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'fatigue', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice', 'receiving_blood_transfusion'})",frozenset({'abdominal_pain'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'jaundice', 'receiving_blood_transfusion'})","frozenset({'receiving_unsterile_injections', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'jaundice', 'abdominal_pain', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion', 'jaundice'})",frozenset({'itching'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_blood_transfusion', 'jaundice'})","frozenset({'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_blood_transfusion', 'itching', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'fatigue', 'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'fatigue', 'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice', 'fatigue'})",frozenset({'itching'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_unsterile_injections', 'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue'})",frozenset({'itching'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'receiving_unsterile_injections', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice', 'receiving_blood_transfusion'})",frozenset({'loss_of_appetite'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'loss_of_appetite', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'loss_of_appetite', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'jaundice', 'receiving_blood_transfusion'})","frozenset({'fatigue', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'loss_of_appetite', 'jaundice', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'fatigue', 'receiving_blood_transfusion', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'fatigue', 'jaundice', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice', 'fatigue'})",frozenset({'loss_of_appetite'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'fatigue', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'loss_of_appetite', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'jaundice', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'loss_of_appetite', 'fatigue'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_unsterile_injections', 'jaundice', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue'})",frozenset({'loss_of_appetite'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'fatigue', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'loss_of_appetite', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'receiving_unsterile_injections', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'receiving_blood_transfusion', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'loss_of_appetite', 'fatigue'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'jaundice'})",frozenset({'itching'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_blood_transfusion', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'receiving_blood_transfusion', 'itching', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice', 'receiving_blood_transfusion'})",frozenset({'loss_of_appetite'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'loss_of_appetite', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'loss_of_appetite', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'jaundice', 'receiving_blood_transfusion'})","frozenset({'receiving_unsterile_injections', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'loss_of_appetite', 'jaundice', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'jaundice', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue', 'jaundice'})",frozenset({'abdominal_pain'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue'})","frozenset({'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'jaundice'})","frozenset({'fatigue', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice', 'fatigue'})","frozenset({'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'fatigue', 'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'receiving_blood_transfusion', 'abdominal_pain', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'fatigue', 'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'receiving_unsterile_injections', 'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_blood_transfusion', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'fatigue', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'receiving_blood_transfusion', 'abdominal_pain', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'fatigue', 'jaundice', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'abdominal_pain', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'fatigue', 'receiving_blood_transfusion', 'abdominal_pain'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue', 'jaundice'})",frozenset({'itching'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue'})","frozenset({'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'jaundice'})","frozenset({'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice', 'fatigue'})","frozenset({'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'fatigue', 'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'receiving_blood_transfusion', 'itching', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'fatigue', 'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'receiving_unsterile_injections', 'jaundice', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_blood_transfusion', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_unsterile_injections'}),"frozenset({'fatigue', 'receiving_blood_transfusion', 'itching', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'receiving_blood_transfusion'}),"frozenset({'receiving_unsterile_injections', 'jaundice', 'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'fatigue'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'itching', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
frozenset({'jaundice'}),"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue', 'itching'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue', 'jaundice'})",frozenset({'loss_of_appetite'}),1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'fatigue'})","frozenset({'loss_of_appetite', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'jaundice'})","frozenset({'fatigue', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice', 'fatigue'})","frozenset({'loss_of_appetite', 'receiving_blood_transfusion'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion'})","frozenset({'fatigue', 'jaundice', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'fatigue'})","frozenset({'loss_of_appetite', 'receiving_blood_transfusion', 'jaundice'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_unsterile_injections', 'jaundice'})","frozenset({'fatigue', 'receiving_blood_transfusion', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'receiving_blood_transfusion'})","frozenset({'receiving_unsterile_injections', 'jaundice', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'receiving_blood_transfusion', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'loss_of_appetite', 'fatigue'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
"frozenset({'fatigue', 'jaundice'})","frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'loss_of_appetite'})",1.0,0.95,0.95,0.95,1.0,1.0,0.0,1.0,0.0,0.95,0.0,0.975
