support,itemsets,length
0.023170731707317073,"frozenset({'fatigue', 'restlessness', 'Diabetes'})",3
0.024390243902439025,"frozenset({'fatigue', 'urinary_frequency', 'Diabetes'})",3
0.023170731707317073,"frozenset({'fatigue', 'Diabetes', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'fatigue', 'Diabetes', 'weight_loss'})",3
0.02195121951219512,"frozenset({'Diabetes', 'irregular_sugar_level', 'obesity'})",3
0.02195121951219512,"frozenset({'Diabetes', 'irregular_sugar_level', 'restlessness'})",3
0.023170731707317073,"frozenset({'Diabetes', 'irregular_sugar_level', 'urinary_frequency'})",3
0.02195121951219512,"frozenset({'Diabetes', 'irregular_sugar_level', 'visual_disturbances'})",3
0.02195121951219512,"frozenset({'weight_loss', 'irregular_sugar_level', 'Diabetes'})",3
0.02195121951219512,"frozenset({'Diabetes', 'obesity', 'restlessness'})",3
0.023170731707317073,"frozenset({'Diabetes', 'obesity', 'urinary_frequency'})",3
0.02195121951219512,"frozenset({'Diabetes', 'obesity', 'visual_disturbances'})",3
0.02195121951219512,"frozenset({'weight_loss', 'obesity', 'Diabetes'})",3
0.023170731707317073,"frozenset({'Diabetes', 'urinary_frequency', 'restlessness'})",3
0.02195121951219512,"frozenset({'Diabetes', 'restlessness', 'visual_disturbances'})",3
0.02195121951219512,"frozenset({'weight_loss', 'restlessness', 'Diabetes'})",3
0.023170731707317073,"frozenset({'Diabetes', 'urinary_frequency', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'weight_loss', 'urinary_frequency', 'Diabetes'})",3
0.02195121951219512,"frozenset({'weight_loss', 'Diabetes', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'anal_pain', 'constipation', 'Dimorphic hemmorhoids(piles)'})",3
0.023170731707317073,"frozenset({'anal_pain', 'Dimorphic hemmorhoids(piles)', 'irritation_in_anus'})",3
0.023170731707317073,"frozenset({'stomach_bleeding', 'Dimorphic hemmorhoids(piles)', 'anal_pain'})",3
0.02195121951219512,"frozenset({'constipation', 'irritation_in_anus', 'Dimorphic hemmorhoids(piles)'})",3
0.02195121951219512,"frozenset({'stomach_bleeding', 'constipation', 'Dimorphic hemmorhoids(piles)'})",3
0.02195121951219512,"frozenset({'stomach_bleeding', 'Dimorphic hemmorhoids(piles)', 'irritation_in_anus'})",3
0.020731707317073172,"frozenset({'abdominal_pain', 'itching', 'Drug Reaction'})",3
0.01951219512195122,"frozenset({'abdominal_pain', 'Drug Reaction', 'skin_rash'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'Drug Reaction', 'urinary_discomfort'})",3
0.020731707317073172,"frozenset({'itching', 'Drug Reaction', 'skin_rash'})",3
0.023170731707317073,"frozenset({'itching', 'Drug Reaction', 'urinary_discomfort'})",3
0.02195121951219512,"frozenset({'Drug Reaction', 'urinary_discomfort', 'skin_rash'})",3
0.01951219512195122,"frozenset({'dischromic_patches', 'itching', 'Fungal infection'})",3
0.01951219512195122,"frozenset({'dischromic_patches', 'Fungal infection', 'nodal_skin_eruptions'})",3
0.01951219512195122,"frozenset({'dischromic_patches', 'Fungal infection', 'skin_rash'})",3
0.01951219512195122,"frozenset({'itching', 'Fungal infection', 'nodal_skin_eruptions'})",3
0.01951219512195122,"frozenset({'itching', 'Fungal infection', 'skin_rash'})",3
0.01951219512195122,"frozenset({'Fungal infection', 'nodal_skin_eruptions', 'skin_rash'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'chest_pain', 'GERD'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'GERD', 'cough'})",3
0.020731707317073172,"frozenset({'abdominal_pain', 'indigestion', 'GERD'})",3
0.020731707317073172,"frozenset({'abdominal_pain', 'GERD', 'mouth_ulcers'})",3
0.020731707317073172,"frozenset({'abdominal_pain', 'GERD', 'vomiting'})",3
0.02195121951219512,"frozenset({'chest_pain', 'GERD', 'cough'})",3
0.020731707317073172,"frozenset({'indigestion', 'GERD', 'chest_pain'})",3
0.020731707317073172,"frozenset({'mouth_ulcers', 'chest_pain', 'GERD'})",3
0.020731707317073172,"frozenset({'chest_pain', 'GERD', 'vomiting'})",3
0.020731707317073172,"frozenset({'indigestion', 'GERD', 'cough'})",3
0.020731707317073172,"frozenset({'mouth_ulcers', 'GERD', 'cough'})",3
0.020731707317073172,"frozenset({'GERD', 'cough', 'vomiting'})",3
0.01951219512195122,"frozenset({'mouth_ulcers', 'indigestion', 'GERD'})",3
0.01951219512195122,"frozenset({'indigestion', 'GERD', 'vomiting'})",3
0.01951219512195122,"frozenset({'mouth_ulcers', 'GERD', 'vomiting'})",3
0.023170731707317073,"frozenset({'dehydration', 'Gastroenteritis', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'dehydration', 'vomiting', 'Gastroenteritis'})",3
0.020731707317073172,"frozenset({'vomiting', 'Gastroenteritis', 'diarrhoea'})",3
0.020731707317073172,"frozenset({'Heart attack', 'chest_pain', 'breathlessness'})",3
0.01951219512195122,"frozenset({'sweating', 'breathlessness', 'Heart attack'})",3
0.01951219512195122,"frozenset({'Heart attack', 'breathlessness', 'vomiting'})",3
0.020731707317073172,"frozenset({'sweating', 'chest_pain', 'Heart attack'})",3
0.020731707317073172,"frozenset({'Heart attack', 'chest_pain', 'vomiting'})",3
0.01951219512195122,"frozenset({'sweating', 'vomiting', 'Heart attack'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'fatigue', 'Hepatitis B'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'itching', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'jaundice', 'Hepatitis B'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'loss_of_appetite', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'receiving_blood_transfusion', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'receiving_unsterile_injections', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'fatigue', 'itching', 'Hepatitis B'})",3
0.024390243902439025,"frozenset({'fatigue', 'jaundice', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'fatigue', 'loss_of_appetite', 'Hepatitis B'})",3
0.024390243902439025,"frozenset({'fatigue', 'receiving_blood_transfusion', 'Hepatitis B'})",3
0.024390243902439025,"frozenset({'fatigue', 'receiving_unsterile_injections', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'jaundice', 'itching', 'Hepatitis B'})",3
0.02195121951219512,"frozenset({'loss_of_appetite', 'itching', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'receiving_blood_transfusion', 'itching', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'receiving_unsterile_injections', 'itching', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'jaundice', 'loss_of_appetite', 'Hepatitis B'})",3
0.024390243902439025,"frozenset({'jaundice', 'receiving_blood_transfusion', 'Hepatitis B'})",3
0.024390243902439025,"frozenset({'receiving_unsterile_injections', 'jaundice', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'receiving_blood_transfusion', 'Hepatitis B'})",3
0.023170731707317073,"frozenset({'receiving_unsterile_injections', 'loss_of_appetite', 'Hepatitis B'})",3
0.024390243902439025,"frozenset({'receiving_unsterile_injections', 'receiving_blood_transfusion', 'Hepatitis B'})",3
0.02195121951219512,"frozenset({'fatigue', 'family_history', 'Hepatitis C'})",3
0.023170731707317073,"frozenset({'Hepatitis C', 'jaundice', 'family_history'})",3
0.02195121951219512,"frozenset({'Hepatitis C', 'loss_of_appetite', 'family_history'})",3
0.02195121951219512,"frozenset({'Hepatitis C', 'family_history', 'nausea'})",3
0.023170731707317073,"frozenset({'fatigue', 'jaundice', 'Hepatitis C'})",3
0.02195121951219512,"frozenset({'fatigue', 'loss_of_appetite', 'Hepatitis C'})",3
0.02195121951219512,"frozenset({'fatigue', 'nausea', 'Hepatitis C'})",3
0.023170731707317073,"frozenset({'Hepatitis C', 'jaundice', 'loss_of_appetite'})",3
0.023170731707317073,"frozenset({'Hepatitis C', 'jaundice', 'nausea'})",3
0.02195121951219512,"frozenset({'Hepatitis C', 'loss_of_appetite', 'nausea'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'Hepatitis D', 'fatigue'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'jaundice', 'Hepatitis D'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'Hepatitis D', 'joint_pain'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'loss_of_appetite', 'Hepatitis D'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'Hepatitis D', 'nausea'})",3
0.02195121951219512,"frozenset({'abdominal_pain', 'Hepatitis D', 'vomiting'})",3
0.023170731707317073,"frozenset({'fatigue', 'jaundice', 'Hepatitis D'})",3
0.02195121951219512,"frozenset({'fatigue', 'Hepatitis D', 'joint_pain'})",3
0.02195121951219512,"frozenset({'fatigue', 'loss_of_appetite', 'Hepatitis D'})",3
0.02195121951219512,"frozenset({'fatigue', 'Hepatitis D', 'nausea'})",3
0.02195121951219512,"frozenset({'fatigue', 'Hepatitis D', 'vomiting'})",3
0.023170731707317073,"frozenset({'jaundice', 'Hepatitis D', 'joint_pain'})",3
0.023170731707317073,"frozenset({'jaundice', 'loss_of_appetite', 'Hepatitis D'})",3
0.023170731707317073,"frozenset({'jaundice', 'Hepatitis D', 'nausea'})",3
0.023170731707317073,"frozenset({'jaundice', 'Hepatitis D', 'vomiting'})",3
0.02195121951219512,"frozenset({'loss_of_appetite', 'Hepatitis D', 'joint_pain'})",3
0.02195121951219512,"frozenset({'Hepatitis D', 'nausea', 'joint_pain'})",3
0.02195121951219512,"frozenset({'Hepatitis D', 'vomiting', 'joint_pain'})",3
0.02195121951219512,"frozenset({'loss_of_appetite', 'Hepatitis D', 'nausea'})",3
0.02195121951219512,"frozenset({'loss_of_appetite', 'Hepatitis D', 'vomiting'})",3
0.02195121951219512,"frozenset({'Hepatitis D', 'nausea', 'vomiting'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'acute_liver_failure', 'Hepatitis E'})",3
0.024390243902439025,"frozenset({'abdominal_pain', 'coma', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'Hepatitis E', 'fatigue'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'Hepatitis E', 'fever'})",3
0.024390243902439025,"frozenset({'abdominal_pain', 'jaundice', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'Hepatitis E', 'joint_pain'})",3
0.024390243902439025,"frozenset({'abdominal_pain', 'loss_of_appetite', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'nausea', 'Hepatitis E'})",3
0.024390243902439025,"frozenset({'abdominal_pain', 'stomach_bleeding', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'abdominal_pain', 'Hepatitis E', 'vomiting'})",3
0.023170731707317073,"frozenset({'coma', 'acute_liver_failure', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'fatigue', 'acute_liver_failure', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'fever', 'acute_liver_failure', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'jaundice', 'acute_liver_failure', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'acute_liver_failure', 'Hepatitis E', 'joint_pain'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'acute_liver_failure', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'nausea', 'acute_liver_failure', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'stomach_bleeding', 'acute_liver_failure', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'acute_liver_failure', 'Hepatitis E', 'vomiting'})",3
0.023170731707317073,"frozenset({'coma', 'Hepatitis E', 'fatigue'})",3
0.023170731707317073,"frozenset({'coma', 'Hepatitis E', 'fever'})",3
0.024390243902439025,"frozenset({'coma', 'jaundice', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'coma', 'Hepatitis E', 'joint_pain'})",3
0.024390243902439025,"frozenset({'coma', 'loss_of_appetite', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'coma', 'nausea', 'Hepatitis E'})",3
0.024390243902439025,"frozenset({'coma', 'stomach_bleeding', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'coma', 'Hepatitis E', 'vomiting'})",3
0.02195121951219512,"frozenset({'fatigue', 'Hepatitis E', 'fever'})",3
0.023170731707317073,"frozenset({'fatigue', 'jaundice', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'fatigue', 'Hepatitis E', 'joint_pain'})",3
0.023170731707317073,"frozenset({'fatigue', 'loss_of_appetite', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'fatigue', 'nausea', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'fatigue', 'stomach_bleeding', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'fatigue', 'Hepatitis E', 'vomiting'})",3
0.023170731707317073,"frozenset({'fever', 'jaundice', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'fever', 'Hepatitis E', 'joint_pain'})",3
0.023170731707317073,"frozenset({'fever', 'loss_of_appetite', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'fever', 'nausea', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'fever', 'stomach_bleeding', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'fever', 'Hepatitis E', 'vomiting'})",3
0.023170731707317073,"frozenset({'jaundice', 'Hepatitis E', 'joint_pain'})",3
0.024390243902439025,"frozenset({'jaundice', 'loss_of_appetite', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'jaundice', 'nausea', 'Hepatitis E'})",3
0.024390243902439025,"frozenset({'stomach_bleeding', 'jaundice', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'jaundice', 'Hepatitis E', 'vomiting'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'Hepatitis E', 'joint_pain'})",3
0.02195121951219512,"frozenset({'nausea', 'Hepatitis E', 'joint_pain'})",3
0.023170731707317073,"frozenset({'stomach_bleeding', 'Hepatitis E', 'joint_pain'})",3
0.02195121951219512,"frozenset({'Hepatitis E', 'vomiting', 'joint_pain'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'nausea', 'Hepatitis E'})",3
0.024390243902439025,"frozenset({'stomach_bleeding', 'loss_of_appetite', 'Hepatitis E'})",3
0.023170731707317073,"frozenset({'loss_of_appetite', 'Hepatitis E', 'vomiting'})",3
0.023170731707317073,"frozenset({'stomach_bleeding', 'nausea', 'Hepatitis E'})",3
0.02195121951219512,"frozenset({'nausea', 'Hepatitis E', 'vomiting'})",3
0.023170731707317073,"frozenset({'stomach_bleeding', 'Hepatitis E', 'vomiting'})",3
0.01951219512195122,"frozenset({'chest_pain', 'Hypertension', 'dizziness'})",3
0.01951219512195122,"frozenset({'chest_pain', 'Hypertension', 'headache'})",3
0.020731707317073172,"frozenset({'chest_pain', 'Hypertension', 'lack_of_concentration'})",3
0.020731707317073172,"frozenset({'chest_pain', 'Hypertension', 'vertigo'})",3
0.01951219512195122,"frozenset({'Hypertension', 'dizziness', 'headache'})",3
0.020731707317073172,"frozenset({'Hypertension', 'dizziness', 'lack_of_concentration'})",3
0.020731707317073172,"frozenset({'Hypertension', 'dizziness', 'vertigo'})",3
0.020731707317073172,"frozenset({'Hypertension', 'headache', 'lack_of_concentration'})",3
0.020731707317073172,"frozenset({'Hypertension', 'vertigo', 'headache'})",3
0.02195121951219512,"frozenset({'Hypertension', 'vertigo', 'lack_of_concentration'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'Hyperthyroidism', 'diarrhoea'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'excessive_hunger', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'fatigue', 'Hyperthyroidism'})",3
0.024390243902439025,"frozenset({'abnormal_menstruation', 'irritability', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'mood_swings', 'Hyperthyroidism'})",3
0.024390243902439025,"frozenset({'abnormal_menstruation', 'Hyperthyroidism', 'muscle_weakness'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'palpitations', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'restlessness', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'sweating', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'weight_loss', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'excessive_hunger', 'Hyperthyroidism', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'fatigue', 'Hyperthyroidism', 'diarrhoea'})",3
0.023170731707317073,"frozenset({'irritability', 'Hyperthyroidism', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'mood_swings', 'Hyperthyroidism', 'diarrhoea'})",3
0.023170731707317073,"frozenset({'diarrhoea', 'Hyperthyroidism', 'muscle_weakness'})",3
0.02195121951219512,"frozenset({'palpitations', 'Hyperthyroidism', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'restlessness', 'Hyperthyroidism', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'sweating', 'Hyperthyroidism', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'weight_loss', 'Hyperthyroidism', 'diarrhoea'})",3
0.02195121951219512,"frozenset({'fatigue', 'excessive_hunger', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'excessive_hunger', 'irritability', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'excessive_hunger', 'mood_swings', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'excessive_hunger', 'Hyperthyroidism', 'muscle_weakness'})",3
0.02195121951219512,"frozenset({'excessive_hunger', 'palpitations', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'excessive_hunger', 'restlessness', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'sweating', 'excessive_hunger', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'weight_loss', 'excessive_hunger', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'fatigue', 'irritability', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'fatigue', 'mood_swings', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'fatigue', 'Hyperthyroidism', 'muscle_weakness'})",3
0.02195121951219512,"frozenset({'fatigue', 'palpitations', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'fatigue', 'restlessness', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'fatigue', 'sweating', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'fatigue', 'weight_loss', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'mood_swings', 'irritability', 'Hyperthyroidism'})",3
0.024390243902439025,"frozenset({'irritability', 'Hyperthyroidism', 'muscle_weakness'})",3
0.023170731707317073,"frozenset({'irritability', 'palpitations', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'restlessness', 'Hyperthyroidism', 'irritability'})",3
0.023170731707317073,"frozenset({'sweating', 'irritability', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'weight_loss', 'irritability', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'mood_swings', 'Hyperthyroidism', 'muscle_weakness'})",3
0.02195121951219512,"frozenset({'mood_swings', 'palpitations', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'mood_swings', 'restlessness', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'sweating', 'mood_swings', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'weight_loss', 'mood_swings', 'Hyperthyroidism'})",3
0.023170731707317073,"frozenset({'palpitations', 'Hyperthyroidism', 'muscle_weakness'})",3
0.023170731707317073,"frozenset({'restlessness', 'Hyperthyroidism', 'muscle_weakness'})",3
0.023170731707317073,"frozenset({'sweating', 'Hyperthyroidism', 'muscle_weakness'})",3
0.023170731707317073,"frozenset({'weight_loss', 'Hyperthyroidism', 'muscle_weakness'})",3
0.02195121951219512,"frozenset({'restlessness', 'palpitations', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'sweating', 'palpitations', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'weight_loss', 'palpitations', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'sweating', 'restlessness', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'weight_loss', 'restlessness', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'weight_loss', 'sweating', 'Hyperthyroidism'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'anxiety', 'dry_lips'})",3
0.023170731707317073,"frozenset({'excessive_hunger', 'anxiety', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'fatigue', 'anxiety', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'anxiety', 'headache', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'irritability', 'anxiety', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'nausea', 'anxiety', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'anxiety', 'palpitations', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'slurred_speech', 'anxiety', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'sweating', 'anxiety', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'anxiety', 'visual_disturbances'})",3
0.02195121951219512,"frozenset({'anxiety', 'vomiting', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'Hypoglycemia', 'excessive_hunger', 'dry_lips'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'fatigue', 'dry_lips'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'headache', 'dry_lips'})",3
0.023170731707317073,"frozenset({'Hypoglycemia', 'irritability', 'dry_lips'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'nausea', 'dry_lips'})",3
0.023170731707317073,"frozenset({'Hypoglycemia', 'palpitations', 'dry_lips'})",3
0.023170731707317073,"frozenset({'Hypoglycemia', 'slurred_speech', 'dry_lips'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'sweating', 'dry_lips'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'visual_disturbances', 'dry_lips'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'vomiting', 'dry_lips'})",3
0.023170731707317073,"frozenset({'fatigue', 'excessive_hunger', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'excessive_hunger', 'headache', 'Hypoglycemia'})",3
0.024390243902439025,"frozenset({'excessive_hunger', 'irritability', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'excessive_hunger', 'nausea', 'Hypoglycemia'})",3
0.024390243902439025,"frozenset({'excessive_hunger', 'palpitations', 'Hypoglycemia'})",3
0.024390243902439025,"frozenset({'slurred_speech', 'excessive_hunger', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'sweating', 'excessive_hunger', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'Hypoglycemia', 'excessive_hunger', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'excessive_hunger', 'vomiting', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'fatigue', 'headache', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'fatigue', 'irritability', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'fatigue', 'nausea', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'fatigue', 'palpitations', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'fatigue', 'slurred_speech', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'fatigue', 'sweating', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'fatigue', 'visual_disturbances', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'fatigue', 'vomiting', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'irritability', 'headache', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'nausea', 'headache', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'headache', 'palpitations', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'slurred_speech', 'headache', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'sweating', 'headache', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'headache', 'visual_disturbances'})",3
0.02195121951219512,"frozenset({'headache', 'vomiting', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'nausea', 'irritability', 'Hypoglycemia'})",3
0.024390243902439025,"frozenset({'irritability', 'palpitations', 'Hypoglycemia'})",3
0.024390243902439025,"frozenset({'slurred_speech', 'irritability', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'sweating', 'irritability', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'Hypoglycemia', 'irritability', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'irritability', 'vomiting', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'nausea', 'palpitations', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'slurred_speech', 'nausea', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'sweating', 'nausea', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'nausea', 'visual_disturbances'})",3
0.02195121951219512,"frozenset({'nausea', 'vomiting', 'Hypoglycemia'})",3
0.024390243902439025,"frozenset({'slurred_speech', 'palpitations', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'sweating', 'palpitations', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'Hypoglycemia', 'palpitations', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'vomiting', 'palpitations', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'sweating', 'slurred_speech', 'Hypoglycemia'})",3
0.023170731707317073,"frozenset({'Hypoglycemia', 'slurred_speech', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'slurred_speech', 'vomiting', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'sweating', 'visual_disturbances', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'sweating', 'vomiting', 'Hypoglycemia'})",3
0.02195121951219512,"frozenset({'Hypoglycemia', 'vomiting', 'visual_disturbances'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'cold_extremities', 'Hypothyroidism'})",3
0.024390243902439025,"frozenset({'abnormal_menstruation', 'depression', 'Hypothyroidism'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'dizziness', 'Hypothyroidism'})",3
0.024390243902439025,"frozenset({'abnormal_menstruation', 'edema', 'Hypothyroidism'})",3
0.024390243902439025,"frozenset({'abnormal_menstruation', 'enlarged_thyroid', 'Hypothyroidism'})",3
0.024390243902439025,"frozenset({'fatigue', 'abnormal_menstruation', 'Hypothyroidism'})",3
0.024390243902439025,"frozenset({'abnormal_menstruation', 'irritability', 'Hypothyroidism'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'mood_swings', 'Hypothyroidism'})",3
0.024390243902439025,"frozenset({'abnormal_menstruation', 'nail_abnormalities', 'Hypothyroidism'})",3
0.023170731707317073,"frozenset({'abnormal_menstruation', 'weight_gain', 'Hypothyroidism'})",3
0.023170731707317073,"frozenset({'cold_extremities', 'depression', 'Hypothyroidism'})",3
0.02195121951219512,"frozenset({'cold_extremities', 'dizziness', 'Hypothyroidism'})",3
0.023170731707317073,"frozenset({'cold_extremities', 'edema', 'Hypothyroidism'})",3
0.023170731707317073,"frozenset({'cold_extremities', 'enlarged_thyroid', 'Hypothyroidism'})",3
